Location,Updated,WaitTimeInSeconds
AF3,2023-08-04T04:21:00,60
AF4,2023-08-04T04:21:00,60
EF-T,2023-08-04T04:21:00,60
GH-T,2023-08-04T04:21:00,60
NS-S,2023-08-04T04:21:00,73
S-NS,2023-08-04T04:21:00,69
VF0,2023-08-04T04:21:00,60
VF1,2023-08-04T04:21:00,461
VF2,2023-08-04T04:21:00,60
VF3,2023-08-04T04:21:00,141
VF4,2023-08-04T04:21:00,60
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T04:38:00,60
AF2,2023-08-04T04:38:00,60
AF3,2023-08-04T04:38:00,60
AF4,2023-08-04T04:38:00,60
EF-T,2023-08-04T04:38:00,60
GH-T,2023-08-04T04:38:00,60
NS-S,2023-08-04T04:38:00,107
S-NS,2023-08-04T04:38:00,60
VF0,2023-08-04T04:38:00,60
VF1,2023-08-04T04:38:00,529
VF2,2023-08-04T04:38:00,60
VF3,2023-08-04T04:38:00,348
VF4,2023-08-04T04:38:00,666
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T04:45:00,60
AF2,2023-08-04T04:45:00,60
AF3,2023-08-04T04:45:00,60
AF4,2023-08-04T04:45:00,60
EF-T,2023-08-04T04:45:00,60
GH-T,2023-08-04T04:45:00,60
NS-S,2023-08-04T04:45:00,135
S-NS,2023-08-04T04:45:00,60
VF0,2023-08-04T04:45:00,60
VF1,2023-08-04T04:45:00,556
VF2,2023-08-04T04:45:00,60
VF3,2023-08-04T04:45:00,192
VF4,2023-08-04T04:45:00,541
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T05:03:00,60
AF2,2023-08-04T05:03:00,60
AF3,2023-08-04T05:03:00,60
AF4,2023-08-04T05:03:00,60
EF-T,2023-08-04T05:03:00,118
GH-T,2023-08-04T05:03:00,60
NS-S,2023-08-04T05:03:00,123
S-NS,2023-08-04T05:03:00,60
VF0,2023-08-04T05:03:00,210
VF1,2023-08-04T05:03:00,527
VF2,2023-08-04T05:03:00,75
VF3,2023-08-04T05:03:00,365
VF4,2023-08-04T05:03:00,576
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T05:20:00,60
AF2,2023-08-04T05:19:00,60
AF3,2023-08-04T05:20:00,60
AF4,2023-08-04T05:20:00,60
EF-T,2023-08-04T05:20:00,60
GH-T,2023-08-04T05:19:00,60
NS-S,2023-08-04T05:20:00,185
S-NS,2023-08-04T05:20:00,60
VF0,2023-08-04T05:19:00,121
VF1,2023-08-04T05:19:00,761
VF2,2023-08-04T05:20:00,414
VF3,2023-08-04T05:19:00,60
VF4,2023-08-04T05:19:00,636
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T05:30:00,60
AF2,2023-08-04T05:30:00,60
AF3,2023-08-04T05:30:00,60
AF4,2023-08-04T05:30:00,60
EF-T,2023-08-04T05:30:00,88
GH-T,2023-08-04T05:30:00,60
NS-S,2023-08-04T05:30:00,60
S-NS,2023-08-04T05:30:00,60
VF0,2023-08-04T05:30:00,91
VF1,2023-08-04T05:30:00,591
VF2,2023-08-04T05:30:00,207
VF3,2023-08-04T05:30:00,157
VF4,2023-08-04T05:30:00,622
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T05:45:00,60
AF2,2023-08-04T05:45:00,60
AF3,2023-08-04T05:45:00,60
AF4,2023-08-04T05:45:00,60
EF-T,2023-08-04T05:45:00,260
GH-T,2023-08-04T05:45:00,60
NS-S,2023-08-04T05:45:00,760
S-NS,2023-08-04T05:45:00,69
VF0,2023-08-04T05:45:00,126
VF1,2023-08-04T05:45:00,538
VF2,2023-08-04T05:45:00,170
VF3,2023-08-04T05:45:00,118
VF4,2023-08-04T05:45:00,500
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T06:04:00,181
AF2,2023-08-04T06:03:00,1256
AF3,2023-08-04T06:04:00,126
AF4,2023-08-04T06:04:00,60
EF-T,2023-08-04T06:04:00,196
GH-T,2023-08-04T06:03:00,60
NS-S,2023-08-04T06:04:00,2764
S-NS,2023-08-04T06:04:00,60
VF0,2023-08-04T06:03:00,60
VF1,2023-08-04T06:03:00,734
VF2,2023-08-04T06:04:00,277
VF3,2023-08-04T06:03:00,280
VF4,2023-08-04T06:03:00,288
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T06:24:00,613
AF2,2023-08-04T06:23:00,470
AF3,2023-08-04T06:23:00,927
AF4,2023-08-04T06:24:00,60
EF-T,2023-08-04T06:24:00,435
GH-T,2023-08-04T06:23:00,60
NS-S,2023-08-04T06:23:00,668
S-NS,2023-08-04T06:23:00,60
VF0,2023-08-04T06:23:00,60
VF1,2023-08-04T06:23:00,509
VF2,2023-08-04T06:24:00,395
VF3,2023-08-04T06:23:00,280
VF4,2023-08-04T06:23:00,277
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T06:31:00,326
AF2,2023-08-04T06:30:00,328
AF3,2023-08-04T06:31:00,535
AF4,2023-08-04T06:31:00,75
EF-T,2023-08-04T06:30:00,123
GH-T,2023-08-04T06:30:00,60
NS-S,2023-08-04T06:30:00,378
S-NS,2023-08-04T06:31:00,60
VF0,2023-08-04T06:30:00,60
VF1,2023-08-04T06:30:00,391
VF2,2023-08-04T06:31:00,405
VF3,2023-08-04T06:30:00,449
VF4,2023-08-04T06:30:00,340
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T06:45:00,121
AF2,2023-08-04T06:45:00,60
AF3,2023-08-04T06:45:00,421
AF4,2023-08-04T06:45:00,78
EF-T,2023-08-04T06:45:00,60
GH-T,2023-08-04T06:45:00,60
NS-S,2023-08-04T06:45:00,72
S-NS,2023-08-04T06:45:00,60
VF0,2023-08-04T06:45:00,60
VF1,2023-08-04T06:45:00,379
VF2,2023-08-04T06:45:00,355
VF3,2023-08-04T06:45:00,315
VF4,2023-08-04T06:45:00,254
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T07:01:00,477
AF2,2023-08-04T07:01:00,60
AF3,2023-08-04T07:01:00,356
AF4,2023-08-04T07:01:00,1219
EF-T,2023-08-04T07:01:00,153
GH-T,2023-08-04T07:01:00,60
NS-S,2023-08-04T07:01:00,60
S-NS,2023-08-04T07:01:00,83
VF0,2023-08-04T07:01:00,60
VF1,2023-08-04T07:01:00,309
VF2,2023-08-04T07:01:00,231
VF3,2023-08-04T07:01:00,345
VF4,2023-08-04T07:01:00,193
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T07:23:00,94
AF2,2023-08-04T07:22:00,74
AF3,2023-08-04T07:23:00,176
AF4,2023-08-04T07:23:00,60
EF-T,2023-08-04T07:23:00,539
GH-T,2023-08-04T07:22:00,108
NS-S,2023-08-04T07:22:00,100
S-NS,2023-08-04T07:23:00,60
VF0,2023-08-04T07:22:00,60
VF1,2023-08-04T07:22:00,405
VF2,2023-08-04T07:23:00,288
VF3,2023-08-04T07:22:00,225
VF4,2023-08-04T07:22:00,60
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T07:30:00,157
AF2,2023-08-04T07:30:00,68
AF3,2023-08-04T07:30:00,125
AF4,2023-08-04T07:30:00,60
EF-T,2023-08-04T07:30:00,220
GH-T,2023-08-04T07:30:00,108
NS-S,2023-08-04T07:30:00,60
S-NS,2023-08-04T07:30:00,94
VF0,2023-08-04T07:30:00,60
VF1,2023-08-04T07:30:00,451
VF2,2023-08-04T07:30:00,347
VF3,2023-08-04T07:30:00,146
VF4,2023-08-04T07:30:00,60
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T07:45:00,60
AF2,2023-08-04T07:45:00,60
AF3,2023-08-04T07:45:00,60
AF4,2023-08-04T07:46:00,730
EF-T,2023-08-04T07:45:00,63
GH-T,2023-08-04T07:45:00,326
NS-S,2023-08-04T07:45:00,350
S-NS,2023-08-04T07:45:00,322
VF0,2023-08-04T07:45:00,60
VF1,2023-08-04T07:45:00,598
VF2,2023-08-04T07:46:00,536
VF3,2023-08-04T07:45:00,217
VF4,2023-08-04T07:45:00,60
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T08:07:00,1489
AF2,2023-08-04T08:06:00,575
AF3,2023-08-04T08:07:00,1477
AF4,2023-08-04T08:07:00,1424
EF-T,2023-08-04T08:07:00,222
GH-T,2023-08-04T08:06:00,188
NS-S,2023-08-04T08:07:00,1431
S-NS,2023-08-04T08:07:00,154
VF0,2023-08-04T08:06:00,136
VF1,2023-08-04T08:06:00,771
VF2,2023-08-04T08:07:00,499
VF3,2023-08-04T08:06:00,337
VF4,2023-08-04T08:06:00,60
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T08:25:00,948
AF2,2023-08-04T08:25:00,942
AF3,2023-08-04T08:25:00,619
AF4,2023-08-04T08:25:00,1607
EF-T,2023-08-04T08:25:00,436
GH-T,2023-08-04T08:25:00,113
NS-S,2023-08-04T08:25:00,726
S-NS,2023-08-04T08:25:00,194
VF0,2023-08-04T08:25:00,65
VF1,2023-08-04T08:25:00,795
VF2,2023-08-04T08:25:00,500
VF3,2023-08-04T08:25:00,329
VF4,2023-08-04T08:25:00,72
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T08:31:00,1106
AF2,2023-08-04T08:31:00,587
AF3,2023-08-04T08:31:00,454
AF4,2023-08-04T08:31:00,1075
EF-T,2023-08-04T08:31:00,438
GH-T,2023-08-04T08:31:00,113
NS-S,2023-08-04T08:31:00,697
S-NS,2023-08-04T08:31:00,236
VF0,2023-08-04T08:31:00,96
VF1,2023-08-04T08:31:00,1073
VF2,2023-08-04T08:31:00,518
VF3,2023-08-04T08:31:00,432
VF4,2023-08-04T08:31:00,108
VH3,2023-07-28T08:42:00,60
AF1,2023-08-04T08:45:00,695
AF2,2023-08-04T08:45:00,266
AF3,2023-08-04T08:45:00,155
AF4,2023-08-04T08:45:00,564
EF-T,2023-08-04T08:45:00,103
GH-T,2023-08-04T08:45:00,75
NS-S,2023-08-04T08:45:00,482
S-NS,2023-08-04T08:45:00,340
VF0,2023-08-04T08:45:00,166
VF1,2023-08-04T08:45:00,953
VF2,2023-08-04T08:45:00,704
VF3,2023-08-04T08:45:00,248
VF4,2023-08-04T08:45:00,60
AF1,2023-08-04T09:01:00,1035
AF2,2023-08-04T09:01:00,110
AF3,2023-08-04T09:01:00,343
AF4,2023-08-04T09:01:00,603
EF-T,2023-08-04T09:01:00,60
GH-T,2023-08-04T09:01:00,60
NS-S,2023-08-04T09:01:00,368
S-NS,2023-08-04T09:01:00,330
VF0,2023-08-04T09:01:00,60
VF1,2023-08-04T09:01:00,793
VF2,2023-08-04T09:01:00,344
VF3,2023-08-04T09:01:00,440
VF4,2023-08-04T09:01:00,154
AF1,2023-08-04T09:18:00,1018
AF2,2023-08-04T09:18:00,350
AF3,2023-08-04T09:18:00,383
AF4,2023-08-04T09:18:00,183
EF-T,2023-08-04T09:18:00,60
GH-T,2023-08-04T09:18:00,60
NS-S,2023-08-04T09:18:00,177
S-NS,2023-08-04T09:18:00,74
VF0,2023-08-04T09:18:00,135
VF1,2023-08-04T09:17:00,772
VF2,2023-08-04T09:18:00,643
VF3,2023-08-04T09:18:00,128
VF4,2023-08-04T09:18:00,329
AF1,2023-08-04T09:30:00,996
AF2,2023-08-04T09:30:00,728
AF3,2023-08-04T09:30:00,623
AF4,2023-08-04T09:30:00,2150
EF-T,2023-08-04T09:30:00,60
GH-T,2023-08-04T09:30:00,60
NS-S,2023-08-04T09:30:00,239
S-NS,2023-08-04T09:30:00,60
VF0,2023-08-04T09:30:00,60
VF1,2023-08-04T09:30:00,664
VF2,2023-08-04T09:30:00,802
VF3,2023-08-04T09:30:00,470
VF4,2023-08-04T09:30:00,368
AF1,2023-08-04T09:45:00,439
AF2,2023-08-04T09:45:00,338
AF3,2023-08-04T09:45:00,755
AF4,2023-08-04T09:45:00,2292
EF-T,2023-08-04T09:45:00,174
GH-T,2023-08-04T09:45:00,162
NS-S,2023-08-04T09:45:00,171
S-NS,2023-08-04T09:45:00,60
VF0,2023-08-04T09:45:00,60
VF1,2023-08-04T09:45:00,678
VF2,2023-08-04T09:45:00,507
VF3,2023-08-04T09:45:00,830
VF4,2023-08-04T09:45:00,708
AF1,2023-08-04T10:06:00,60
AF2,2023-08-04T10:06:00,60
AF3,2023-08-04T10:06:00,479
AF4,2023-08-04T10:06:00,1716
EF-T,2023-08-04T10:06:00,60
GH-T,2023-08-04T10:06:00,107
NS-S,2023-08-04T10:06:00,60
S-NS,2023-08-04T10:06:00,60
VF0,2023-08-04T10:06:00,60
VF1,2023-08-04T10:06:00,632
VF2,2023-08-04T10:06:00,1150
VF3,2023-08-04T10:06:00,641
VF4,2023-08-04T10:06:00,260
AF1,2023-08-04T10:23:00,260
AF2,2023-08-04T10:23:00,413
AF3,2023-08-04T10:23:00,226
AF4,2023-08-04T10:24:00,614
EF-T,2023-08-04T10:23:00,60
GH-T,2023-08-04T10:23:00,137
NS-S,2023-08-04T10:23:00,311
S-NS,2023-08-04T10:23:00,278
VF0,2023-08-04T10:23:00,60
VF1,2023-08-04T10:23:00,593
VF2,2023-08-04T10:23:00,1015
VF3,2023-08-04T10:23:00,230
VF4,2023-08-04T10:23:00,309
AF1,2023-08-04T10:30:00,1223
AF2,2023-08-04T10:30:00,142
AF3,2023-08-04T10:30:00,60
AF4,2023-08-04T10:30:00,252
EF-T,2023-08-04T10:30:00,60
GH-T,2023-08-04T10:30:00,122
NS-S,2023-08-04T10:30:00,170
S-NS,2023-08-04T10:30:00,385
VF0,2023-08-04T10:30:00,60
VF1,2023-08-04T10:30:00,528
VF2,2023-08-04T10:30:00,894
VF3,2023-08-04T10:30:00,225
VF4,2023-08-04T10:30:00,155
AF1,2023-08-04T10:46:00,1835
AF2,2023-08-04T10:46:00,745
AF3,2023-08-04T10:46:00,640
AF4,2023-08-04T10:46:00,2524
EF-T,2023-08-04T10:46:00,196
GH-T,2023-08-04T10:45:00,131
NS-S,2023-08-04T10:46:00,221
S-NS,2023-08-04T10:46:00,84
VF0,2023-08-04T10:45:00,60
VF1,2023-08-04T10:45:00,349
VF2,2023-08-04T10:46:00,492
VF3,2023-08-04T10:45:00,255
VF4,2023-08-04T10:45:00,288
AF1,2023-08-04T11:02:00,975
AF2,2023-08-04T11:02:00,507
AF3,2023-08-04T11:02:00,1562
AF4,2023-08-04T11:02:00,1392
EF-T,2023-08-04T11:02:00,184
GH-T,2023-08-04T11:02:00,104
NS-S,2023-08-04T11:02:00,603
S-NS,2023-08-04T11:02:00,60
VF0,2023-08-04T11:02:00,60
VF1,2023-08-04T11:02:00,522
VF2,2023-08-04T11:02:00,936
VF3,2023-08-04T11:02:00,189
VF4,2023-08-04T11:02:00,133
AF1,2023-08-04T11:19:00,705
AF2,2023-08-04T11:19:00,666
AF3,2023-08-04T11:19:00,238
AF4,2023-08-04T11:19:00,1626
EF-T,2023-08-04T11:19:00,60
GH-T,2023-08-04T11:19:00,60
NS-S,2023-08-04T11:19:00,891
S-NS,2023-08-04T11:19:00,1263
VF0,2023-08-04T11:19:00,70
VF1,2023-08-04T11:19:00,499
VF2,2023-08-04T11:19:00,561
VF3,2023-08-04T11:19:00,138
VF4,2023-08-04T11:19:00,264
AF1,2023-08-04T11:31:00,1020
AF2,2023-08-04T11:30:00,307
AF3,2023-08-04T11:30:00,344
AF4,2023-08-04T11:31:00,1212
EF-T,2023-08-04T11:31:00,60
GH-T,2023-08-04T11:30:00,60
NS-S,2023-08-04T11:31:00,961
S-NS,2023-08-04T11:31:00,572
VF0,2023-08-04T11:30:00,60
VF1,2023-08-04T11:30:00,451
VF2,2023-08-04T11:31:00,372
VF3,2023-08-04T11:30:00,195
VF4,2023-08-04T11:30:00,69
AF1,2023-08-04T11:45:00,1419
AF2,2023-08-04T11:45:00,374
AF3,2023-08-04T11:45:00,221
AF4,2023-08-04T11:45:00,2059
EF-T,2023-08-04T11:45:00,60
GH-T,2023-08-04T11:45:00,150
NS-S,2023-08-04T11:45:00,497
S-NS,2023-08-04T11:45:00,143
VF0,2023-08-04T11:45:00,60
VF1,2023-08-04T11:45:00,592
VF2,2023-08-04T11:45:00,279
VF3,2023-08-04T11:45:00,210
VF4,2023-08-04T11:45:00,60
AF1,2023-08-04T12:02:00,949
AF2,2023-08-04T12:02:00,1254
AF3,2023-08-04T12:02:00,685
AF4,2023-08-04T12:02:00,2164
EF-T,2023-08-04T12:02:00,240
GH-T,2023-08-04T12:01:00,113
NS-S,2023-08-04T12:02:00,60
S-NS,2023-08-04T12:02:00,60
VF0,2023-08-04T12:02:00,60
VF1,2023-08-04T12:02:00,360
VF2,2023-08-04T12:02:00,309
VF3,2023-08-04T12:02:00,316
VF4,2023-08-04T12:02:00,60
AF1,2023-08-04T12:25:00,636
AF2,2023-08-04T12:25:00,489
AF3,2023-08-04T12:25:00,60
AF4,2023-08-04T12:25:00,1229
EF-T,2023-08-04T12:25:00,60
GH-T,2023-08-04T12:24:00,60
NS-S,2023-08-04T12:25:00,259
S-NS,2023-08-04T12:25:00,60
VF0,2023-08-04T12:25:00,60
VF1,2023-08-04T12:25:00,332
VF2,2023-08-04T12:25:00,242
VF3,2023-08-04T12:25:00,354
VF4,2023-08-04T12:25:00,260
AF1,2023-08-04T12:31:00,486
AF2,2023-08-04T12:30:00,758
AF3,2023-08-04T12:31:00,78
AF4,2023-08-04T12:31:00,1298
EF-T,2023-08-04T12:31:00,122
GH-T,2023-08-04T12:30:00,60
NS-S,2023-08-04T12:31:00,470
S-NS,2023-08-04T12:31:00,60
VF0,2023-08-04T12:30:00,60
VF1,2023-08-04T12:30:00,300
VF2,2023-08-04T12:31:00,353
VF3,2023-08-04T12:30:00,239
VF4,2023-08-04T12:30:00,280
AF1,2023-08-04T12:45:00,667
AF2,2023-08-04T12:45:00,218
AF3,2023-08-04T12:45:00,60
AF4,2023-08-04T12:45:00,1075
EF-T,2023-08-04T12:45:00,60
GH-T,2023-08-04T12:45:00,150
NS-S,2023-08-04T12:45:00,60
S-NS,2023-08-04T12:45:00,60
VF0,2023-08-04T12:45:00,60
VF1,2023-08-04T12:45:00,423
VF2,2023-08-04T12:45:00,238
VF3,2023-08-04T12:45:00,196
VF4,2023-08-04T12:45:00,646
AF1,2023-08-04T13:01:00,203
AF2,2023-08-04T13:01:00,60
AF3,2023-08-04T13:01:00,258
AF4,2023-08-04T13:01:00,431
EF-T,2023-08-04T13:01:00,70
GH-T,2023-08-04T13:01:00,122
NS-S,2023-08-04T13:01:00,189
S-NS,2023-08-04T13:01:00,60
VF0,2023-08-04T13:01:00,84
VF1,2023-08-04T13:01:00,380
VF2,2023-08-04T13:01:00,259
VF3,2023-08-04T13:01:00,278
VF4,2023-08-04T13:00:00,290
AF1,2023-08-04T13:17:00,998
AF2,2023-08-04T13:16:00,101
AF3,2023-08-04T13:16:00,190
AF4,2023-08-04T13:16:00,60
EF-T,2023-08-04T13:16:00,60
GH-T,2023-08-04T13:16:00,60
NS-S,2023-08-04T13:16:00,513
S-NS,2023-08-04T13:16:00,129
VF0,2023-08-04T13:16:00,60
VF1,2023-08-04T13:16:00,327
VF2,2023-08-04T13:16:00,71
VF3,2023-08-04T13:16:00,153
VF4,2023-08-04T13:16:00,91
AF1,2023-08-04T13:30:00,901
AF2,2023-08-04T13:30:00,234
AF3,2023-08-04T13:30:00,72
AF4,2023-08-04T13:30:00,1699
EF-T,2023-08-04T13:30:00,60
GH-T,2023-08-04T13:30:00,436
NS-S,2023-08-04T13:30:00,394
S-NS,2023-08-04T13:30:00,60
VF0,2023-08-04T13:30:00,60
VF1,2023-08-04T13:30:00,321
VF2,2023-08-04T13:31:00,373
VF3,2023-08-04T13:30:00,153
VF4,2023-08-04T13:30:00,60
AF1,2023-08-04T13:45:00,77
AF2,2023-08-04T13:45:00,869
AF3,2023-08-04T13:45:00,60
AF4,2023-08-04T13:45:00,1759
EF-T,2023-08-04T13:45:00,60
GH-T,2023-08-04T13:45:00,129
NS-S,2023-08-04T13:45:00,211
S-NS,2023-08-04T13:45:00,368
VF0,2023-08-04T13:45:00,115
VF1,2023-08-04T13:45:00,425
VF2,2023-08-04T13:45:00,437
VF3,2023-08-04T13:45:00,402
VF4,2023-08-04T13:45:00,64
AF1,2023-08-04T14:09:00,60
AF2,2023-08-04T14:09:00,103
AF3,2023-08-04T14:09:00,1977
AF4,2023-08-04T14:09:00,1087
EF-T,2023-08-04T14:09:00,60
GH-T,2023-08-04T14:08:00,60
NS-S,2023-08-04T14:09:00,88
S-NS,2023-08-04T14:09:00,1694
VF0,2023-08-04T14:09:00,60
VF1,2023-08-04T14:08:00,319
VF2,2023-08-04T14:09:00,144
VF3,2023-08-04T14:08:00,298
VF4,2023-08-04T14:09:00,60
AF1,2023-08-04T14:37:00,199
AF2,2023-08-04T14:37:00,889
AF3,2023-08-04T14:38:00,162
AF4,2023-08-04T14:38:00,1841
EF-T,2023-08-04T14:37:00,245
GH-T,2023-08-04T14:37:00,132
NS-S,2023-08-04T14:37:00,125
S-NS,2023-08-04T14:38:00,184
VF0,2023-08-04T14:37:00,61
VF1,2023-08-04T14:37:00,641
VF2,2023-08-04T14:38:00,129
VF3,2023-08-04T14:37:00,319
VF4,2023-08-04T14:37:00,368
AF1,2023-08-04T14:55:00,74
AF2,2023-08-04T14:55:00,896
AF3,2023-08-04T14:55:00,80
AF4,2023-08-04T14:55:00,1896
EF-T,2023-08-04T14:55:00,60
GH-T,2023-08-04T14:55:00,60
NS-S,2023-08-04T14:55:00,343
S-NS,2023-08-04T14:55:00,164
VF0,2023-08-04T14:55:00,60
VF1,2023-08-04T14:55:00,435
VF2,2023-08-04T14:55:00,309
VF3,2023-08-04T14:55:00,488
VF4,2023-08-04T14:55:00,114
AF1,2023-08-04T15:07:00,669
AF2,2023-08-04T15:07:00,824
AF3,2023-08-04T15:07:00,140
AF4,2023-08-04T15:07:00,2232
EF-T,2023-08-04T15:07:00,60
GH-T,2023-08-04T15:07:00,94
NS-S,2023-08-04T15:07:00,703
S-NS,2023-08-04T15:07:00,166
VF0,2023-08-04T15:07:00,60
VF1,2023-08-04T15:07:00,304
VF2,2023-08-04T15:07:00,545
VF3,2023-08-04T15:07:00,458
VF4,2023-08-04T15:07:00,96
AF1,2023-08-04T15:23:00,440
AF2,2023-08-04T15:23:00,1134
AF3,2023-08-04T15:23:00,2142
AF4,2023-08-04T15:23:00,1631
EF-T,2023-08-04T15:23:00,153
GH-T,2023-08-04T15:23:00,630
NS-S,2023-08-04T15:23:00,665
S-NS,2023-08-04T15:23:00,60
VF0,2023-08-04T15:23:00,60
VF1,2023-08-04T15:23:00,396
VF2,2023-08-04T15:23:00,362
VF3,2023-08-04T15:23:00,511
VF4,2023-08-04T15:23:00,135
AF1,2023-08-04T15:30:00,106
AF2,2023-08-04T15:30:00,570
AF3,2023-08-04T15:30:00,1816
AF4,2023-08-04T15:30:00,2395
EF-T,2023-08-04T15:30:00,142
GH-T,2023-08-04T15:30:00,412
NS-S,2023-08-04T15:30:00,372
S-NS,2023-08-04T15:30:00,121
VF0,2023-08-04T15:30:00,60
VF1,2023-08-04T15:30:00,277
VF2,2023-08-04T15:30:00,239
VF3,2023-08-04T15:30:00,538
VF4,2023-08-04T15:30:00,215
AF1,2023-08-04T15:45:00,60
AF2,2023-08-04T15:45:00,402
AF3,2023-08-04T15:45:00,722
AF4,2023-08-04T15:45:00,1088
EF-T,2023-08-04T15:45:00,60
GH-T,2023-08-04T15:45:00,75
NS-S,2023-08-04T15:45:00,267
S-NS,2023-08-04T15:45:00,609
VF0,2023-08-04T15:45:00,83
VF1,2023-08-04T15:45:00,493
VF2,2023-08-04T15:45:00,60
VF3,2023-08-04T15:45:00,245
VF4,2023-08-04T15:45:00,60
AF1,2023-08-04T16:01:00,963
AF2,2023-08-04T16:01:00,97
AF3,2023-08-04T16:00:00,60
AF4,2023-08-04T16:01:00,1383
EF-T,2023-08-04T16:01:00,60
GH-T,2023-08-04T16:00:00,135
NS-S,2023-08-04T16:01:00,356
S-NS,2023-08-04T16:01:00,680
VF0,2023-08-04T16:01:00,60
VF1,2023-08-04T16:01:00,584
VF2,2023-08-04T16:01:00,60
VF3,2023-08-04T16:01:00,230
VF4,2023-08-04T16:01:00,130
AF1,2023-08-04T16:22:00,274
AF2,2023-08-04T16:22:00,887
AF3,2023-08-04T16:22:00,60
AF4,2023-08-04T16:22:00,1179
EF-T,2023-08-04T16:22:00,99
GH-T,2023-08-04T16:21:00,60
NS-S,2023-08-04T16:22:00,60
S-NS,2023-08-04T16:22:00,872
VF0,2023-08-04T16:21:00,60
VF1,2023-08-04T16:21:00,711
VF2,2023-08-04T16:22:00,210
VF3,2023-08-04T16:21:00,165
VF4,2023-08-04T16:21:00,409
AF1,2023-08-04T16:30:00,60
AF2,2023-08-04T16:30:00,649
AF3,2023-08-04T16:30:00,60
AF4,2023-08-04T16:30:00,778
EF-T,2023-08-04T16:30:00,60
GH-T,2023-08-04T16:30:00,100
NS-S,2023-08-04T16:30:00,60
S-NS,2023-08-04T16:30:00,1390
VF0,2023-08-04T16:30:00,60
VF1,2023-08-04T16:30:00,782
VF2,2023-08-04T16:30:00,136
VF3,2023-08-04T16:30:00,137
VF4,2023-08-04T16:30:00,292
AF1,2023-08-04T16:45:00,100
AF2,2023-08-04T16:45:00,143
AF3,2023-08-04T16:45:00,60
AF4,2023-08-04T16:45:00,60
EF-T,2023-08-04T16:45:00,72
GH-T,2023-08-04T16:45:00,60
NS-S,2023-08-04T16:45:00,60
S-NS,2023-08-04T16:45:00,795
VF0,2023-08-04T16:45:00,87
VF1,2023-08-04T16:45:00,758
VF2,2023-08-04T16:45:00,117
VF3,2023-08-04T16:45:00,113
VF4,2023-08-04T16:45:00,284
AF1,2023-08-04T17:02:00,60
AF2,2023-08-04T17:02:00,60
AF3,2023-08-04T17:02:00,83
AF4,2023-08-04T17:02:00,1492
EF-T,2023-08-04T17:02:00,60
GH-T,2023-08-04T17:02:00,60
NS-S,2023-08-04T17:02:00,274
S-NS,2023-08-04T17:02:00,62
VF0,2023-08-04T17:02:00,291
VF1,2023-08-04T17:02:00,528
VF2,2023-08-04T17:02:00,131
VF3,2023-08-04T17:02:00,196
VF4,2023-08-04T17:02:00,357
AF1,2023-08-04T17:20:00,444
AF2,2023-08-04T17:20:00,60
AF3,2023-08-04T17:20:00,60
AF4,2023-08-04T17:20:00,670
EF-T,2023-08-04T17:20:00,60
GH-T,2023-08-04T17:20:00,84
NS-S,2023-08-04T17:20:00,96
S-NS,2023-08-04T17:20:00,60
VF0,2023-08-04T17:20:00,199
VF1,2023-08-04T17:20:00,556
VF2,2023-08-04T17:20:00,240
VF3,2023-08-04T17:20:00,429
VF4,2023-08-04T17:20:00,364
AF1,2023-08-04T17:30:00,720
AF2,2023-08-04T17:30:00,60
AF3,2023-08-04T17:30:00,60
AF4,2023-08-04T17:30:00,1162
EF-T,2023-08-04T17:30:00,60
GH-T,2023-08-04T17:30:00,60
NS-S,2023-08-04T17:30:00,60
S-NS,2023-08-04T17:30:00,69
VF0,2023-08-04T17:30:00,293
VF1,2023-08-04T17:30:00,589
VF2,2023-08-04T17:30:00,292
VF3,2023-08-04T17:30:00,465
VF4,2023-08-04T17:30:00,333
AF1,2023-08-04T17:45:00,473
AF2,2023-08-04T17:45:00,297
AF3,2023-08-04T17:45:00,60
AF4,2023-08-04T17:45:00,1484
EF-T,2023-08-04T17:45:00,267
GH-T,2023-08-04T17:45:00,60
NS-S,2023-08-04T17:45:00,60
S-NS,2023-08-04T17:45:00,60
VF0,2023-08-04T17:45:00,96
VF1,2023-08-04T17:45:00,486
VF2,2023-08-04T17:45:00,200
VF3,2023-08-04T17:45:00,132
VF4,2023-08-04T17:45:00,491
AF1,2023-08-04T18:04:00,240
AF2,2023-08-04T18:04:00,249
AF3,2023-08-04T18:04:00,60
